id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29740419,The Broadwalk 1 Bedroom - 1 Queen Bed and 1 futon,10525083,Coral House Hotel,,Hollywood,26.01633,-80.11737,Entire home/apt,200,1,0,,,12,365
29740436,Sand and Sun Efficiency By the Beach,10525083,Coral House Hotel,,Hollywood,26.01752,-80.11715,Entire home/apt,150,1,0,,,12,355
29740457,Sunny Side of Life Efficiency - 1 Full Bed By the Beach,10525083,Coral House Hotel,,Hollywood,26.01763,-80.11537,Entire home/apt,150,1,0,,,12,362
29741709,20TH FLOOR 1BD APARTMENT HOTEL RESORT IN THE BEACH,41398906,Hanna,,Hallandale Beach,25.98549,-80.1222,Entire home/apt,120,3,6,2019-04-17,0.83,4,36
29750465,Renovated beach apartment 6,38405941,Rodrigo,,Hollywood,26.00993,-80.1176,Entire home/apt,95,2,25,2019-07-09,3.44,6,320
29752205,"Perfect family/group getaway! 
Parties / events!",223814450,Travis,,Hollywood,26.01634,-80.15878,Entire home/apt,125,1,24,2019-06-16,3.01,1,85
29753719,Condo sobre la playa de Hollywood - 2 dormitorios,22656773,Marcelo,,Hollywood,25.99025,-80.11715,Entire home/apt,165,5,2,2019-06-24,0.55,13,201
29754227,Condo sobre la playa de Hollywood - 1 dormitorio,22656773,Marcelo,,Hollywood,25.98847,-80.11862,Entire home/apt,119,5,1,2019-04-05,0.30,13,166
29754908,BEACHWALK 2905A+B South view 2 bdr / 2 bath,176205095,Maria Eugenia,,Hallandale Beach,25.98621,-80.12225,Entire home/apt,250,2,17,2019-07-02,2.19,3,243
29755063,- AMAZING STUDIO 4 PP AT THE BEACH -,41398906,Hanna,,Hallandale Beach,25.98667,-80.12245,Entire home/apt,140,3,0,,,4,36
29755854,Relax and Rejuvenate,68098748,Standley,,Miramar,25.96857,-80.31093,Private room,40,2,1,2019-01-01,0.15,2,85
29757798,Quiet place,196906020,Aguilardav,,Hollywood,26.0095,-80.16494,Private room,85,1,0,,,1,89
29758462,Pent House en la playa de Hollywood - 1 dormitorio,22656773,Marcelo,,Hollywood,25.98848,-80.11753,Entire home/apt,119,5,0,,,13,120
29758966,Apto de 1 dormitorio sobre el mar en Hollywood,22656773,Marcelo,,Hollywood,25.99002,-80.11733,Entire home/apt,119,5,1,2018-12-15,0.14,13,134
29759449,Condo sobre la playa de Hollywood - 1 dormitorio,22656773,Marcelo,,Hollywood,25.98838,-80.11942,Entire home/apt,119,5,2,2019-02-23,0.27,13,151
29761034,Costa Este Deerfield Beach - Costa Master Suite,132846718,Adriana,,Deerfield Beach,26.30892,-80.07768,Private room,189,1,9,2019-05-07,1.10,4,233
29772373,#4 ✔️ Walk to Restaurants in Wilton Manors,4246703,Matthew,,Fort Lauderdale,26.14986,-80.13326,Entire home/apt,85,1,33,2019-05-26,4.01,25,337
29775788,"Beautiful 3 bedroom house with pool,  Hollywood FL",188397431,Ruslan,,Hollywood,26.00029,-80.13651,Entire home/apt,229,1,28,2019-06-29,3.35,2,329
29777944,1 cozy bedroom 5 mins away from Sawgrass Mall,224031530,Roberto,,Sunrise,26.17243,-80.28948,Private room,25,2,21,2019-03-03,2.55,1,0
29790849,Deluxe Double Suite Private Wing Hollywood Lakes,28690276,Gaby,,Hollywood,26.01017,-80.13458,Private room,169,3,0,,,3,79
29793866,"Lauderdale By The Sea, Beach & Pool",109060850,Dr Martha,,Lauderdale By The Sea,26.18408,-80.10068,Entire home/apt,253,6,2,2019-02-13,0.31,5,180
29794303,Extremely cute room,26993952,Shirley,,Davie,26.08994,-80.25428,Private room,30,30,0,,,1,180
29795625,"Gorgeous 6BR/6BA house with pool, Hollywood FL",188397431,Ruslan,,Hollywood,26.00436,-80.13018,Entire home/apt,699,1,37,2019-07-08,4.53,2,308
29796273,Shared single family home at Southwest Ranches,146887583,Cristhian,,Davie,26.04567,-80.3558,Private room,90,1,3,2019-06-03,0.71,1,161
29798638,AWESOME PRIVATE ROOM IN HEART OF SOUTH FLORIDA,52702095,Troy,,Pembroke Pines,26.00123,-80.29062,Private room,79,1,3,2019-05-12,0.75,1,360
29798658,Marriott Beach Place Towers,166472730,Jonelle & Bob,,Fort Lauderdale,26.12285,-80.10561,Entire home/apt,350,7,0,,,1,49
29800325,Newly Renovated Summer House in Fort Lauderdale,224202109,Roy,,Sunrise,26.15594,-80.25431,Entire home/apt,80,1,28,2019-06-28,3.85,1,138
29801566,Luxury Ft Lauderdale Home & Heated Saltwater Pool,159603698,David,,Oakland Park,26.18147,-80.12396,Entire home/apt,387,4,11,2019-06-28,1.67,1,343
29802908,Modern Waterfront South Florida pool home.,224222873,Rachel,,Plantation,26.10032,-80.22615,Entire home/apt,900,3,11,2019-07-12,1.49,1,89
29803870,Luxurious paradise,217652087,Blackson,,Plantation,26.11456,-80.28238,Entire home/apt,249,2,22,2019-06-22,3.04,1,169
29818421,"Relaxing, Convenient, Private Room Close to All (F",224301440,V. Ellease,,Sunrise,26.16502,-80.27866,Private room,59,1,2,2019-02-26,0.27,2,14
29823395,Beautiful 4 Bedroom House Minutes From The Beach,29400504,Celiane,,Hollywood,26.00457,-80.12719,Entire home/apt,350,1,26,2019-07-05,3.66,1,159
29823536,Sunny Wilton Manor Fourplex Studio,38781529,Jeffrey,,Wilton Manors,26.15842,-80.13623,Entire home/apt,43,2,5,2019-05-27,0.90,34,293
29823979,Sunny Wilton Manor Fourplex 2 Bedroom,38781529,Jeffrey,,Wilton Manors,26.15939,-80.13619,Entire home/apt,54,2,6,2019-06-17,0.99,34,354
29824600,2BR w/ Pool - 4.5 Miles to Beach,104693659,TurnKey Vacation Rentals,,Wilton Manors,26.15602,-80.14854,Entire home/apt,103,2,5,2019-03-09,0.71,52,12
29828024,Apto totalmente equipado con vista al mar,22656773,Marcelo,,Hollywood,25.98978,-80.11783,Entire home/apt,119,5,3,2019-05-14,0.43,13,166
29828816,Ocean View in Hollywood *NEW,20474214,Fabiana,,Hollywood,25.9889,-80.11785,Entire home/apt,140,5,0,,,8,244
29829516,4th floor unit - Prime Location in Hollywood,20474214,Fabiana,,Hollywood,25.98819,-80.1189,Entire home/apt,170,3,3,2019-05-13,0.56,8,188
29829540,Chic Fort Lauderdale Home w/ Patio by Las Olas!,126641496,Evolve,,Fort Lauderdale,26.1296,-80.12589,Entire home/apt,625,2,6,2019-05-27,1.08,74,171
29829705,"Modern Luxury!! 3BR Heated Pool, near Beach!!",31042267,Andrea & Casey,,Dania Beach,26.04232,-80.14063,Entire home/apt,100,3,27,2019-06-17,3.31,1,302
29830874,NEWLY RENOVATED Pool Home. Conveniently Located!,224388293,Jennifer,,Fort Lauderdale,26.19947,-80.12344,Entire home/apt,165,4,11,2019-06-29,1.50,2,291
29831218,Hollywood Loft,57300511,Anmarie,,Hollywood,26.003,-80.19204,Entire home/apt,110,2,18,2019-05-13,2.22,1,184
29832387,Weston Wonder,77340531,Laura,,Weston,26.10929,-80.38303,Private room,50,3,16,2019-06-04,2.09,2,123
29832621,Spacious 3 bedroom close to FLL & Port Everglades,48683393,Dawn,,Fort Lauderdale,26.09905,-80.13585,Entire home/apt,153,2,42,2019-07-07,5.08,5,68
29841144,Deerfield Casa Estilo.,224442079,Gilmar,,Deerfield Beach,26.31516,-80.09946,Private room,18,2,0,,,1,180
29847310,Apto totalmente equipado sobre la playa,22656773,Marcelo,,Hollywood,25.98837,-80.11797,Entire home/apt,165,5,1,2019-03-20,0.26,13,141
29847884,Apto de 2 Dormitorios con vista al mar,22656773,Marcelo,,Hollywood,25.98956,-80.11761,Entire home/apt,170,5,2,2019-06-12,1.40,13,92
29848354,Sobre la playa de Hollywood - Totalmente equipado,22656773,Marcelo,,Hollywood,25.9877,-80.11946,Entire home/apt,169,5,1,2019-02-22,0.21,13,144
29849149,Apto totalmente equipado con vista al mar,22656773,Marcelo,,Hollywood,25.98839,-80.11781,Entire home/apt,119,5,1,2019-01-01,0.15,13,101
29853415,"Large room with private bathroom!
Accessible pool",224522062,Andrey,,Hollywood,26.01353,-80.19043,Private room,48,1,17,2019-05-09,2.13,1,179
29853873,Cozy Private Room in Amazing Tiny House,38624701,Wendy,,Fort Lauderdale,26.14272,-80.14279,Private room,46,1,0,,,1,67
29855165,Modern 1930's Florida Home near Downtime & Beach,17038077,Maxima,,Fort Lauderdale,26.10968,-80.14042,Entire home/apt,450,4,2,2019-03-30,0.53,16,251
29856976,"Luxe Ft. Lauderdale House by Beach, Golf & Town!",126641496,Evolve,,Fort Lauderdale,26.16568,-80.11896,Entire home/apt,360,5,0,,,74,342
29857494,Walk to Ft. Lauderdale Famous Beaches Stunning 1/1,459948,Miamispots,,Fort Lauderdale,26.12792,-80.10589,Entire home/apt,175,1,19,2019-05-27,2.53,2,328
29858626,Large Hollywood Beach Front Studio,224560453,Alex,,Hollywood,26.00672,-80.11602,Entire home/apt,110,2,19,2019-06-10,2.61,4,165
29860873,Coral Bungalows East #2 - Fort Lauderdale,63824862,Bradley & Melissa,,Wilton Manors,26.15896,-80.11886,Entire home/apt,75,1,21,2019-06-10,2.81,26,354
29861808,Coral Bungalows #1 - Fort Lauderdale,63824862,Bradley & Melissa,,Wilton Manors,26.15973,-80.12113,Entire home/apt,75,1,25,2019-06-19,3.73,26,358
29862751,Coral Bungalows East #1 - Fort Lauderdale,63824862,Bradley & Melissa,,Wilton Manors,26.1602,-80.11981,Entire home/apt,75,1,8,2019-06-16,1.03,26,335
29870321,"Studio 1- Free parking, close to the beach",224628800,Diana,,Dania Beach,26.05074,-80.14238,Private room,75,2,10,2019-04-16,1.79,5,179
29871828,"Apartment 3- Free parking, close to the beach",224628800,Diana,,Dania Beach,26.05043,-80.14424,Private room,110,2,6,2019-04-14,0.93,5,179
29872132,"Apartment 5 w kitchen-Free parking, close to beach",224628800,Diana,,Dania Beach,26.04994,-80.14376,Private room,110,2,5,2019-05-12,0.88,5,179
29872552,Luxury apartment 2 -Quiet and unique stay-,224628800,Diana,,Dania Beach,26.04854,-80.14267,Private room,200,2,1,2018-12-31,0.15,5,179
29879846,Vacation only families couples or serious people,224697374,Alejandro,,Hallandale Beach,25.99471,-80.13867,Entire home/apt,170,2,8,2019-03-30,1.03,1,363
29880009,Just steps to the beach at Casa Mint #10 Standard,170828885,Jorge,,Hollywood,26.05117,-80.11412,Private room,129,1,3,2019-02-18,0.44,10,362
29882396,APARTMENT IN GALLERYone  HOTEL  BY HILTON,108178746,Hector,,Fort Lauderdale,26.13778,-80.10967,Entire home/apt,129,2,5,2019-07-05,0.76,1,164
29883175,Hollywood Family Home,75109123,Dwedo,,Hollywood,26.01103,-80.15133,Entire home/apt,85,3,16,2019-07-01,2.09,4,324
29885224,Night on the water,93239285,Julian,,Dania Beach,26.06661,-80.1693,Entire home/apt,125,1,0,,,1,179
29886492,SPACIOUS 4BR W/ HEATED POOL IN FT LAUDERDALE AREA,43808321,Vanny,,Plantation,26.09943,-80.24149,Entire home/apt,329,3,6,2019-05-19,0.98,1,220
29891156,Acogedor Monoambiente,64246231,Monica,,Oakland Park,26.16362,-80.18159,Entire home/apt,67,7,3,2019-05-31,0.74,2,316
29893980,Newly Renovated Tropical Cottage,224388293,Jennifer,,Fort Lauderdale,26.10693,-80.16615,Entire home/apt,105,4,20,2019-06-11,3.14,2,320
29895474,3 House's from the beach,179346316,Terry,,Hollywood,26.00851,-80.11699,Entire home/apt,165,7,5,2019-05-14,1.06,2,205
29896514,GREAT APARTMENT ON THE BEACH!,15362033,Ana,,Hallandale Beach,25.98696,-80.11767,Entire home/apt,180,5,4,2019-05-25,0.60,11,96
29896824,Superior Apartment Two Bedrooms- BW 1808,86061476,1stHome Rent,,Hallandale Beach,25.98557,-80.1233,Entire home/apt,299,1,3,2019-05-13,0.74,45,354
29896828,Superior Apartment Two Bedrooms- BW 3008,86061476,1stHome Rent,,Hallandale Beach,25.98617,-80.12359,Entire home/apt,299,1,0,,,45,342
29896831,Superior Apartment Two Bedrooms- BW 2904,86061476,1stHome Rent,,Hallandale Beach,25.98567,-80.12396,Entire home/apt,299,1,1,2019-05-13,0.48,45,342
29896846,Executive Apartment Two Bedrooms- W 806,86061476,1stHome Rent,,Fort Lauderdale,26.12962,-80.10541,Entire home/apt,299,1,7,2019-05-20,0.93,45,337
29896925,Home away from home,223273831,Guilherme,,Pompano Beach,26.28374,-80.10741,Entire home/apt,53,1,9,2019-06-21,1.29,2,255
29900697,2/2 Oasis w/ Pool Close to Lauderdale Beach,31878216,Paradigm Travels,,Oakland Park,26.1725,-80.13746,Entire home/apt,199,3,10,2019-06-28,1.55,3,355
29904786,A unique Experience,105117585,Joe,,Miramar,25.99096,-80.21471,Entire home/apt,80,2,1,2018-11-14,0.12,1,89
29905688,Magnificient 1440sf 2bedr2ba oceanfront oceanview,29598923,Mila,,Hollywood,25.98765,-80.11929,Entire home/apt,195,4,0,,,2,119
29906079,Private Room w/ Bathroom in Sunny Ft. Lauderdale,47846978,Jean-Marie,,Lauderhill,26.1435,-80.21094,Private room,39,1,8,2019-06-29,0.98,2,30
29907848,SUNKISS,102139523,Judith,,Fort Lauderdale,26.16896,-80.11261,Entire home/apt,82,4,9,2019-03-26,1.16,24,364
29921678,Coral Bungalows #3 - Fort Lauderdale,63824862,Bradley & Melissa,,Wilton Manors,26.16054,-80.12026,Entire home/apt,55,1,36,2019-06-30,5.35,26,363
29921761,Fall in love with Deerfield Beach!!!!....,111183741,Jorge,,Deerfield Beach,26.31625,-80.07678,Entire home/apt,92,2,18,2019-06-15,2.20,10,359
29921853,Private Tropical Paradise+Pool❤Near Beach+Parking,34835245,David,,Hollywood,26.01202,-80.13789,Entire home/apt,155,2,52,2019-07-08,6.50,1,82
29922991,Wyndham Palm Aire (2 Bedroom 2 Bath) 1A,100238132,Michael,,Pompano Beach,26.22545,-80.15751,Entire home/apt,249,3,1,2019-01-01,0.15,4,0
29923339,Wyndham Palm Aire (2 Bedroom 2 Bath) 2A,100238132,Michael,,Pompano Beach,26.22583,-80.15967,Entire home/apt,249,3,0,,,4,0
29923710,Wyndham Palm Aire (2 Bedroom 2 Bath) 6A,100238132,Michael,,Pompano Beach,26.22673,-80.15904,Entire home/apt,249,3,0,,,4,21
29924031,Wyndham Palm Aire (2 Bedroom 2 Bath) 10A,100238132,Michael,,Pompano Beach,26.22532,-80.1589,Entire home/apt,249,3,2,2019-01-06,0.30,4,0
29925547,Just 50 steps to the beach at Casa Mint  #1,170828885,Jorge,,Hollywood,26.04967,-80.11438,Private room,119,1,0,,,10,341
29925788,Marvelous 2 Bedroom Apt w/ BayView 2009,105838454,Bruno,,Hallandale Beach,25.98542,-80.12347,Entire home/apt,143,3,6,2019-05-13,0.83,3,340
29925807,ENJOY FT LAUDERDALE IN A HIGH END PROPERTY,190773119,Avanti Management,,Fort Lauderdale,26.12901,-80.10649,Entire home/apt,350,2,5,2019-05-27,0.69,3,343
29925834,Stunning 2 Bedroom Bay Front Apt w/ Breathless View 1909,105838454,Bruno,,Hallandale Beach,25.98687,-80.12232,Entire home/apt,143,3,8,2019-06-25,1.11,3,277
29925924,NEW Palm Paradise Home w/Private Pool & Tiki Hut!,126641496,Evolve,,Oakland Park,26.17427,-80.14971,Entire home/apt,285,3,0,,,74,344
29926350,Amazing Apartment just 50 steps to the beach at Casa Mint #6,170828885,Jorge,,Hollywood,26.05095,-80.11302,Private room,119,1,0,,,10,341
29926464,Just 50 steps to the beach at Casa Mint Standard  Queen Room #2,170828885,Jorge,,Hollywood,26.04935,-80.11346,Private room,125,1,1,2019-04-28,0.38,10,362
29926536,Just steps to the beach at Casa Mint #7 Standard,170828885,Jorge,,Hollywood,26.05119,-80.11409,Private room,129,1,0,,,10,362
29927352,"Bright, sunny efficiency private  yard and patio",47995403,Barbara,,Fort Lauderdale,26.15246,-80.1229,Entire home/apt,59,3,12,2019-06-05,1.87,1,145
29927779,"The Palms Villas-""Dolphin Suite""-Near Everything!",78977995,Ryan & Eric,,Wilton Manors,26.16103,-80.14607,Entire home/apt,99,1,20,2019-06-22,2.49,31,245
29927898,Clean & Cozy,16680534,Jesse,,Lauderhill,26.1315,-80.1973,Private room,52,1,13,2019-06-01,1.73,2,180
29938341,The cozy corner,221444090,Yessica,,Dania Beach,26.06236,-80.15106,Private room,60,2,1,2019-01-24,0.17,1,346
29939632,Just 50 steps to the beach at Casa Mint #8,170828885,Jorge,,Hollywood,26.04996,-80.11428,Private room,115,1,0,,,10,362
29942879,2 doubles in (Website hidden by Airbnb) the beach!,120157191,Alexis,,Hollywood,26.01328,-80.11648,Private room,72,14,1,2019-02-26,0.22,8,88
29954427,Great Space in a Perfect Location,86578975,Amy,,Pompano Beach,26.25578,-80.09507,Private room,50,7,1,2019-04-20,0.35,1,152
29955739,"4 bed/4,5 bath Beach House in Fort Lauderdale",167245316,Igor,,Fort Lauderdale,26.16568,-80.09848,Entire home/apt,399,3,16,2019-06-30,2.23,1,285
29958357,Beautiful Studio Across From The Beach,214713410,Jeremy,,Pompano Beach,26.22237,-80.09259,Entire home/apt,150,4,0,,,7,171
29960517,FUN N' SUN Studio,102139523,Judith,,Fort Lauderdale,26.16794,-80.11155,Entire home/apt,64,3,11,2019-04-15,1.53,24,292
29963001,Retreat Near Beach,225278488,Ana C,,Hollywood,26.02068,-80.14443,Entire home/apt,55,3,12,2019-06-18,1.60,2,155
29963331,Design Beach retreat★Couple’s Gateway★beach&shops,157848522,Patrizia,,Hollywood,25.99763,-80.14142,Entire home/apt,55,3,33,2019-07-09,5.35,9,262
29964497,Nook in the Pines 2,158938141,Renee And Carlene,,Pembroke Pines,25.99412,-80.36228,Private room,45,2,1,2018-12-27,0.15,2,362
29967693,TERRA MARE,102139523,Judith,,Fort Lauderdale,26.16843,-80.11131,Entire home/apt,74,4,5,2019-04-01,0.88,24,292
29978683,LUXURY OASIS W/ 3+BR 2BA HEATED POOL NEAR BEACHES,3938708,Jill,,Oakland Park,26.16937,-80.14722,Entire home/apt,250,5,4,2019-04-14,0.96,1,105
29979067,Moma's CasaMigos Marina Mile Cottage,110248,Jamilah,,Fort Lauderdale,26.09698,-80.14779,Entire home/apt,79,3,5,2019-05-31,0.66,3,158
29979662,ATLANTIS STUDIO,102139523,Judith,,Fort Lauderdale,26.16959,-80.11339,Entire home/apt,56,3,8,2019-04-15,1.58,24,292
29980367,BEACHWALK 03B STUDIO UNIT,14310639,Enrico,,Hallandale Beach,25.98684,-80.123,Entire home/apt,179,2,13,2019-05-31,1.68,88,189
29981079,Blissful Boutique Apt - just steps from the beach,197138308,Victor,,Fort Lauderdale,26.12917,-80.10665,Entire home/apt,150,4,18,2019-05-30,2.49,1,176
29982048,OCEANFRONT 1/1.5  ON THE BEACH 12 FLOOR,2001930,Dmitri,,Hallandale Beach,25.9863,-80.11824,Entire home/apt,135,5,0,,,44,323
29986730,HOLLYWOOD BEACH,212950750,Zoila,,Hollywood,26.01285,-80.15724,Private room,40,2,0,,,2,194
29987659,"The Palms Villas -""Seahorse Suite""-Walk to Wilton!",78977995,Ryan & Eric,,Wilton Manors,26.16207,-80.14593,Entire home/apt,109,1,24,2019-06-23,3.01,31,256
29988889,Cozy Bungalow 2/2 Walk to Wilton Manors 2 Mi Beach,12061448,Larry,,Fort Lauderdale,26.14964,-80.14352,Entire home/apt,128,3,11,2019-04-14,1.42,11,89
29994688,Stylish 1BR w/Parking Space & Walk to the Beach #1,197081111,Designedvr,,Hollywood,26.01945,-80.1174,Entire home/apt,105,1,20,2019-06-23,2.55,12,244
29995101,Cozzy Guest House,118992684,Karla,,Hallandale Beach,25.9888,-80.13913,Private room,75,1,19,2019-05-27,2.44,1,178
29995235,NEWLY RENOVATED 1 BEDROOM APT DESIGNER UNIT #3,197081111,Designedvr,,Hollywood,26.01995,-80.1168,Entire home/apt,105,1,18,2019-06-27,2.26,12,261
29995253,Modern 1 BR w/Parking Space & Walk to the Beach #2,197081111,Designedvr,,Hollywood,26.02142,-80.11742,Entire home/apt,105,1,28,2019-06-30,3.56,12,257
29995935,CHIC & FASHIONABLE 1 BEDROOM APT BEACH UNIT # 4,197081111,Designedvr,,Hollywood,26.01986,-80.11538,Entire home/apt,105,1,14,2019-06-07,1.94,12,269
30007647,Whale Harbor Family Home,37689803,Daren,,Fort Lauderdale,26.08967,-80.19877,Entire home/apt,299,3,21,2019-07-08,2.70,5,362
30009841,BEACHWALK 29th floor Premium View 1 bdr / 1 bath,176205095,Maria Eugenia,,Hallandale Beach,25.98523,-80.12333,Entire home/apt,160,2,7,2019-06-05,1.20,3,231
30011334,Room in luxury Hollywood Condo near beach,221864798,Star,,Hollywood,26.01221,-80.14191,Private room,105,2,2,2019-03-31,0.41,1,88
30011664,WOW!! Yacht Stay!! 13 Minutes to Hollywood Beach,48359419,East Coast,,Hollywood,26.0159,-80.13913,Entire home/apt,59,1,6,2019-06-29,1.20,3,173
30012038,WOW!! YACHT STAY!! 15 Min from Princess Cruise,48359419,East Coast,,Dania Beach,26.06804,-80.16819,Entire home/apt,59,1,1,2019-03-09,0.23,3,172
30012336,"Close to the beach, mall, casino and more",64804410,Luis Carlos,,Hallandale Beach,25.97896,-80.14423,Private room,30,2,8,2019-06-25,1.51,1,352
30017039,Peacefull condo,225624589,Delano,,Margate,26.25134,-80.21285,Entire home/apt,78,1,14,2019-07-06,1.80,1,76
30017428,1b/1.5b sleeps 4 inter coastal beach pool hot tub,9012375,James,,Fort Lauderdale,26.13655,-80.10649,Entire home/apt,200,7,1,2019-03-09,0.23,1,9
30020036,Cozy 1 BR w/Parking Space & Walk to the Beach #5,197081111,Designedvr,,Hollywood,26.02095,-80.11585,Entire home/apt,105,1,37,2019-07-06,4.66,12,260
30020362,Chic 1 BR w/ Parking Space & Walk to the Beach #6,197081111,Designedvr,,Hollywood,26.01937,-80.11603,Entire home/apt,105,1,34,2019-07-05,4.29,12,245
30020673,Lovely 1 BR w/Parking Space & Walk to the Beach #7,197081111,Designedvr,,Hollywood,26.0188,-80.11807,Entire home/apt,105,1,29,2019-07-08,3.69,12,245
30021901,2 Bedroom 2 Bath Marriott's BeachPlace Towers,192726815,Ryan,,Fort Lauderdale,26.12233,-80.10488,Entire home/apt,2100,7,0,,,1,351
30033057,"House with pool close to beach ,mall &restaurants!",49748800,Mariajose,,Hallandale Beach,25.98597,-80.1537,Entire home/apt,150,2,4,2019-03-04,0.73,4,0
30034846,Private Princess Master Room in Valla  on Lake,105373699,Avigail,,Davie,26.07206,-80.2607,Private room,125,1,0,,,1,365
30036617,PRIVATE ROOM IN PEMBROKE PINES  FL,225736925,Angel,,Pembroke Pines,26.00607,-80.2277,Private room,80,2,7,2019-03-14,1.05,1,358
30040180,"Gated Ranch Guest House (Ft Lauderdale, Weston)",225770416,Farin,,Southwest Ranches,26.05578,-80.41197,Entire home/apt,109,2,25,2019-06-25,3.30,1,288
30041320,B.E.A.C.H -- Intercoastal--Sunset View Condo FlA,40679980,Wendy,,Fort Lauderdale,26.17859,-80.09761,Entire home/apt,150,1,0,,,2,338
30043204,This amazing condo unit is right on the Beach,225791004,Elena,,Hallandale Beach,25.97808,-80.11943,Entire home/apt,400,7,0,,,1,173
